GlobalId,Category,cost
2iprjJO5DFPPFZufOJpoa9,IFCCOVERING,12.41
2Dmljw8uHCLBZQQu9H5f2v,IFCCURTAINWALL,7708.59
2Dmljw8uHCLBZQQu9H5f07,IFCMEMBER,50.89
2Dmljw8uHCLBZQQu9H5f0n,IFCMEMBER,54.69
2Dmljw8uHCLBZQQu9H5f3n,IFCPLATE,65.63
2Dmljw8uHCLBZQQu9H5f3J,IFCPLATE,105.98
2Dmljw8uHCLBZQQu9H5f0L,IFCMEMBER,33.04
2Dmljw8uHCLBZQQu9H5f8O,IFCMEMBER,23.93
2Dmljw8uHCLBZQQu9H5f87,IFCMEMBER,21.27
2Dmljw8uHCLBZQQu9H5f8a,IFCPLATE,253.85
2Dmljw8uHCLBZQQu9H5f8Z,IFCMEMBER,232.04
2Dmljw8uHCLBZQQu9H5f9I,IFCCURTAINWALL,395.32
2Dmljw8uHCLBZQQu9H5f8m,IFCMEMBER,52.86
2Dmljw8uHCLBZQQu9H5fNW,IFCPLATE,145.6
2Dmljw8uHCLBZQQu9H5fMe,IFCMEMBER,109.37
3WJfQUHe1A3x25MI_xeXnv,IFCLIGHTFIXTURE,210
3WJfQUHe1A3x25MI_xeXK2,IFCLIGHTFIXTURE,210
3o5gkqdY9E6A2F1wtqtPfk,IFCLIGHTFIXTURE,210
21U07TPLv4F9zfrV5EunjY,IFCMEMBER,86.9
21U07TPLv4F9zfrV5Eunjk,IFCMEMBER,86.59
21U07TPLv4F9zfrV5Eunjo,IFCMEMBER,86.59
21U07TPLv4F9zfrV5Eunjx,IFCMEMBER,145.83
21U07TPLv4F9zfrV5EunjA,IFCMEMBER,86.59
21U07TPLv4F9zfrV5EunjE,IFCMEMBER,86.9
0m3ylIKyvFIf90OJWdRdqr,IFCFURNITURE,480
0m3ylIKyvFIf90OJWdRdqt,IFCFURNITURE,480
0m3ylIKyvFIf90OJWdRd$Z,IFCCOVERING,2219.82
2F3zBK1BH8DBfhr$IH1OYl,IFCBUILDINGELEMENTPROXY,1.1
2F3zBK1BH8DBfhr$IH1OZ7,IFCBUILDINGELEMENTPROXY,1.1
37O9F6zDH7NuO6lYxEN7l4,IFCLIGHTFIXTURE,210
37O9F6zDH7NuO6lYxEN7l7,IFCLIGHTFIXTURE,210
30zSZjFxH19R7IhI893rat,IFCLIGHTFIXTURE,210
30zSZjFxH19R7IhI893rgY,IFCLIGHTFIXTURE,210
30zSZjFxH19R7IhI893rrW,IFCLIGHTFIXTURE,210
2Dmljw8uHCLBZQQu9H5fN7,IFCMEMBER,37.98
2Dmljw8uHCLBZQQu9H5fNf,IFCMEMBER,52.79
1HuOQ2xWrE6xc43TABXjmV,IFCCOVERING,134.19
1HuOQ2xWrE6xc43TABXiJ7,IFCLIGHTFIXTURE,210
2hwXS543X12wPSDjg9UwTv,IFCLIGHTFIXTURE,210
2hwXS543X12wPSDjg9UwT$,IFCLIGHTFIXTURE,210
1sXdHX7zj82gQ8fyf1aZOQ,IFCBUILDINGELEMENTPROXY,0.32
1sXdHX7zj82gQ8fyf1aZMt,IFCBUILDINGELEMENTPROXY,0.29
128PB7rvH4mfupwLkPTVrT,IFCLIGHTFIXTURE,210
1RDBZlEzP62OfPAe21iiqn,IFCROOF,8202.22
19wte9agf2gQF7hll3rkGB,IFCWALL,18.31
1aXCSk$gDEVQyZFyB5KhxD,IFCWALL,142.26
2F3zBK1BH8DBfhr$IH1ObL,IFCBUILDINGELEMENTPROXY,0.05
0usV6tDDnFohq5PghQ5D2e,IFCBUILDINGELEMENTPROXY,1.12
0usV6tDDnFohq5PghQ5D2k,IFCBUILDINGELEMENTPROXY,1.12
0usV6tDDnFohq5PghQ5D2$,IFCBUILDINGELEMENTPROXY,1.12
3pzaB_ZtL36el0ClYINd3J,IFCWALL,152.73
2cjIMZpBv7Bx_yWTejjN7C,IFCCOVERING,59.14
3oWRtKgGH6quoh0HBRWZ1b,IFCWALL,5.21
2xT4x5lXnBNxcZ5QZbxhSR,IFCWALL,5.46
34lqDYnzHB3wmZslDJwlAb,IFCWALL,2.15
34lqDYnzHB3wmZslDJwl9r,IFCWALL,1.11
359zRRFDT1vRiwFSrqNXe9,IFCLIGHTFIXTURE,210
359zRRFDT1vRiwFSrqNWQJ,IFCLIGHTFIXTURE,210
359zRRFDT1vRiwFSrqNWPp,IFCLIGHTFIXTURE,210
2BYrZ1qR56Y40dpi9pypNA,IFCSLAB,46.94
0l1uiLxhf6Sh$CRbsdNPu7,IFCWALL,25.73
0l1uiLxhf6Sh$CRbsdNPtE,IFCBUILDINGELEMENTPROXY,14.42
0l1uiLxhf6Sh$CRbsdNPtK,IFCBUILDINGELEMENTPROXY,14.42
0LC$9$2dX7$gor7712Gh1v,IFCWALL,130.16
2xoycrPpH7EOfiZC0iDSHt,IFCWALL,169.61
2xoycrPpH7EOfiZC0iDSiB,IFCWALL,109.93
1T5Wcb3F14If4LK98pJeCF,IFCWALL,85.18
0j49MZvDrAEu6uW6jnTMOw,IFCLIGHTFIXTURE,210
0j49MZvDrAEu6uW6jnTMRP,IFCLIGHTFIXTURE,210
05z2dez$L4s8S9q4HwY_9p,IFCWALL,126.03
05z2dez$L4s8S9q4HwY_9o,IFCWALL,188.17
0Lwxb_BUfALAc2_$BhZdy_,IFCWALL,91.05
10$nTTYwHDYQgso2$xPFY1,IFCWALL,152.02
10$nTTYwHDYQgso2$xPFZ0,IFCWALL,73.25
2I7Auyk8bCgAfwQpXOR$M1,IFCSLAB,172.6
2I7Auyk8bCgAfwQpXORyuy,IFCBUILDINGELEMENTPROXY,0.23
3IP1NcR8H1yQoZHEVfIrJX,IFCWALL,25.14
3IP1NcR8H1yQoZHEVfIrC3,IFCLIGHTFIXTURE,210
3IP1NcR8H1yQoZHEVfIrqb,IFCWALL,46.62
3IP1NcR8H1yQoZHEVfIrqa,IFCWALL,24.26
3IP1NcR8H1yQoZHEVfIrqP,IFCLIGHTFIXTURE,210
3IP1NcR8H1yQoZHEVfIrr9,IFCLIGHTFIXTURE,210
3IP1NcR8H1yQoZHEVfIrpo,IFCLIGHTFIXTURE,210
3Pa9TWKvP7U8BPMR24iKPS,IFCLIGHTFIXTURE,210
0DciJ_E7T338RZ8d5_Z0hf,IFCCOLUMN,1056
112$d87LbAS80iXUHBv_Co,IFCWALL,4.49
112$d87LbAS80iXUHBv_Cp,IFCWALL,4.14
1Wv2Cbp9PCthbVpj80Y1wr,IFCSLAB,205.28
31Lh0hm7f2YQiB4BjLDm7O,IFCSLAB,1443.78
2CN5jdBAn0heeMXkK42zGo,IFCSLAB,23989.51
2rQ6HIlln21RpLYJ5AVwtK,IFCCOLUMN,763.58
1YpT8RiCzEtvfm84izHoNY,IFCWALL,2.57
3vN2Fl6Az8C9cBZizN$HQJ,IFCBUILDINGELEMENTPROXY,7.05
3vN2Fl6Az8C9cBZizN$HQ4,IFCWALL,6.18
22T8RHjlP7sPxAvJUQWvyg,IFCWALL,44.29
22T8RHjlP7sPxAvJUQWvz8,IFCWALL,44.29
2Z1lN957z0auk_rV6OvZZD,IFCCOLUMN,666.46
2J5sLyal16uwFIVutbWIIv,IFCFURNITURE,480
2J5sLyal16uwFIVutbWILo,IFCFURNITURE,480
0eDgNlL91F2QoCDuZZMKzh,IFCLIGHTFIXTURE,210
3WfYW5FlP7QuyLJ0RKDFih,IFCWALL,46.76
1VUJc38y9CAAa_HXiURO90,IFCWALL,122.84
0q9es9kCD4oOj_kMIudRS_,IFCPLATE,44.24
0q9es9kCD4oOj_kMIudRTg,IFCMEMBER,71.02
0q9es9kCD4oOj_kMIudRTV,IFCMEMBER,72.92
0q9es9kCD4oOj_kMIudRTF,IFCMEMBER,72.92
00OcTh2YnDIRjBe1O3sIYV,IFCMEMBER,72.92
00OcTh2YnDIRjBe1O3sIZl,IFCMEMBER,69.12
2ch6GiTYr6ofWwBJULtRUo,IFCPLATE,44.24
2ch6GiTYr6ofWwBJULtROj,IFCMEMBER,72.92
2ch6GiTYr6ofWwBJULtROV,IFCMEMBER,15.95
2ch6GiTYr6ofWwBJULtRRJ,IFCMEMBER,72.92
2ch6GiTYr6ofWwBJULtRRH,IFCMEMBER,15.95
2ch6GiTYr6ofWwBJULtRRO,IFCMEMBER,70.73
343IftMCP4UOCLPJnm955j,IFCPLATE,44.24
343IftMCP4UOCLPJnm955q,IFCPLATE,191.69
343IftMCP4UOCLPJnm955p,IFCPLATE,191.69
343IftMCP4UOCLPJnm954p,IFCPLATE,44.24
343IftMCP4UOCLPJnm955T,IFCPLATE,44.24
343IftMCP4UOCLPJnm954S,IFCPLATE,44.24
3VPu6Q9HP8$RPQyOwZd3lp,IFCPLATE,42.78
343IftMCP4UOCLPJnm955E,IFCMEMBER,17.85
343IftMCP4UOCLPJnmEwxH,IFCMEMBER,32.28
3VPu6Q9HP8$RPQyOwZd3ll,IFCMEMBER,36.84
04b3cqL6T7nASkHPv$no5Q,IFCMEMBER,56.21
04b3cqL6T7nASkHPv$no5k,IFCWINDOW,3602.3
04b3cqL6T7nASkHPv$no47,IFCMEMBER,58.49
04b3cqL6T7nASkHPv$nox2,IFCMEMBER,60.38
04b3cqL6T7nASkHPv$nox$,IFCPLATE,133.7
1yjzQ_fH5D2ulNYAuuyBa2,IFCMEMBER,115.45
04b3cqL6T7nASkHPv$novG,IFCMEMBER,1.67
04b3cqL6T7nASkHPv$novH,IFCMEMBER,1.67
04b3cqL6T7nASkHPv$novK,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$novp,IFCMEMBER,2.23
04b3cqL6T7nASkHPv$novn,IFCMEMBER,2.23
04b3cqL6T7nASkHPv$novs,IFCMEMBER,1.73
04b3cqL6T7nASkHPv$nov_,IFCMEMBER,2.29
04b3cqL6T7nASkHPv$nou0,IFCMEMBER,2.23
1yjzQ_fH5D2ulNYAuuyBaf,IFCMEMBER,2.31
1yjzQ_fH5D2ulNYAuuyBat,IFCMEMBER,4.68
1yjzQ_fH5D2ulNYAuuyBtK,IFCPLATE,47.5
04b3cqL6T7nASkHPv$no$7,IFCPLATE,133.7
04b3cqL6T7nASkHPv$no_A,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$no_G,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$no_M,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$no_Q,IFCMEMBER,1.67
04b3cqL6T7nASkHPv$no_f,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$no_m,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$no_q,IFCMEMBER,2.23
04b3cqL6T7nASkHPv$no_r,IFCMEMBER,2.23
04b3cqL6T7nASkHPv$noz6,IFCMEMBER,2.37
1yjzQ_fH5D2ulNYAuuyBbc,IFCPLATE,133.7
04b3cqL6T7nASkHPv$nop6,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$nopc,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nopb,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nopt,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nopv,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$noo5,IFCMEMBER,4.68
1yjzQ_fH5D2ulNYAuuyBbp,IFCMEMBER,4.68
2B9ggR9Lj4EhSARQFirukv,IFCMEMBER,51.65
2B9ggR9Lj4EhSARQFiruky,IFCMEMBER,142.8
04b3cqL6T7nASkHPv$nonI,IFCPLATE,133.7
04b3cqL6T7nASkHPv$nonN,IFCPLATE,133.7
2B9ggR9Lj4EhSARQFirueI,IFCPLATE,133.7
04b3cqL6T7nASkHPv$nonY,IFCMEMBER,2.4
04b3cqL6T7nASkHPv$nong,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$non$,IFCMEMBER,2.17
04b3cqL6T7nASkHPv$nom6,IFCMEMBER,2.37
04b3cqL6T7nASkHPv$nom9,IFCMEMBER,2.31
2B9ggR9Lj4EhSARQFirulW,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$notP,IFCMEMBER,141.28
04b3cqL6T7nASkHPv$nomm,IFCPLATE,61.83
04b3cqL6T7nASkHPv$nom$,IFCMEMBER,2.31
04b3cqL6T7nASkHPv$not2,IFCMEMBER,0.94
04b3cqL6T7nASkHPv$notF,IFCMEMBER,2.23
0swtehvpv5Xh4hPQqBXFXx,IFCMEMBER,2.4
0swtehvpv5Xh4hPQqBXFXu,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$notq,IFCPLATE,61.83
04b3cqL6T7nASkHPv$nosR,IFCMEMBER,0.94
04b3cqL6T7nASkHPv$nosS,IFCMEMBER,47.09
04b3cqL6T7nASkHPv$nohN,IFCMEMBER,4.68
04b3cqL6T7nASkHPv$nohZ,IFCMEMBER,4.68
2NVDfmr3r0pwm4jNoJqPp0,IFCCOLUMN,975.63
1dQuNrVRX7Z8lBw2sv8jlJ,IFCLIGHTFIXTURE,210
24UQUejir30hZbTvW6h7ZQ,IFCWALL,65.25
3SnOVw7ojDZ8nnFzhqldj0,IFCCURTAINWALL,16834.73
3SnOVw7ojDZ8nnFzhqld$$,IFCPLATE,308.37
3SnOVw7ojDZ8nnFzhqlduL,IFCPLATE,257.57
3SnOVw7ojDZ8nnFzhqld$7,IFCMEMBER,42.91
0V7b1sZrLBF8P59YUseLxW,IFCPLATE,79.97
3SnOVw7ojDZ8nnFzhqlcis,IFCMEMBER,200.52
3SnOVw7ojDZ8nnFzhqlcek,IFCMEMBER,46.33
3voFgg85z9v87ITax$sRZ7,IFCWALL,13.74
30dzunCuvCRADZXw6x9o_j,IFCLIGHTFIXTURE,210
30dzunCuvCRADZXw6x9ovK,IFCLIGHTFIXTURE,210
1G_I00WlX2MBQekqB04dJ7,IFCWALL,10917.49
1PXhyobVjFBBmnnrKsD41Z,IFCBUILDINGELEMENTPROXY,16.97
3mb2qeJrj95gerPRB9UfRQ,IFCSLAB,167.02
21$tDpUWDEtxLZIWIT_3C7,IFCBUILDINGELEMENTPROXY,1336.61
1nMwdyzlT4AuQ_X$HWZFLg,IFCSLAB,3.82
1nMwdyzlT4AuQ_X$HWZFMT,IFCBUILDINGELEMENTPROXY,1.46
1nMwdyzlT4AuQ_X$HWZFMR,IFCSLAB,3.82
1nMwdyzlT4AuQ_X$HWZFMv,IFCSLAB,3.82
0OoVmktSP6XQwhSCQS0LoC,IFCDOOR,1849.63
07qCfCfOH2$9ZHLwxaU8Ro,IFCWALL,2362.19
2wYho76PDA9vn_AFRLvLel,IFCWALL,5347.88
0s9hxL8vH4AQpm7LXCLUmk,IFCWALL,148.32
0s9hxL8vH4AQpm7LXCLP7k,IFCFURNITURE,480
15xKUPqIHAl8uhdIa8aDdH,IFCWALL,346.43
2Lnwlbilr8xxJKRFN714zw,IFCWALL,2066.24
2Lnwlbilr8xxJKRFN714_u,IFCWALL,2374.45
1Un9ptyoX1vey29ZkM5AiS,IFCWALL,2458.84
1Un9ptyoX1vey29ZkM5Al0,IFCBUILDINGELEMENTPROXY,0.19
1Un9ptyoX1vey29ZkM5Aby,IFCBUILDINGELEMENTPROXY,0.19
0K0FV0u6b9L9sDGL7lHFwH,IFCDOOR,1513.13
0K0FV0u6b9L9sDGL7lHARa,IFCDOOR,1563.45
28fEL2KJH3nefH9oQJhuQ8,IFCWALL,211.61
28fEL2KJH3nefH9oQJhuRG,IFCWALL,5.85
28fEL2KJH3nefH9oQJhuSU,IFCWALL,31.69
28fEL2KJH3nefH9oQJhuS1,IFCBUILDINGELEMENTPROXY,34.01
28fEL2KJH3nefH9oQJhuSE,IFCFURNITURE,480
321qo6Jt58aRGW1V_saw2F,IFCWALL,211.61
321qo6Jt58aRGW1V_saw2o,IFCBUILDINGELEMENTPROXY,34.01
321qo6Jt58aRGW1V_saw3M,IFCBUILDINGELEMENTPROXY,4.31
321qo6Jt58aRGW1V_saw3N,IFCWALL,5.85
321qo6Jt58aRGW1V_sawAP,IFCFURNITURE,480
321qo6Jt58aRGW1V_sawBf,IFCWALL,37.63
321qo6Jt58aRGW1V_sawCP,IFCBUILDINGELEMENTPROXY,0.69
321qo6Jt58aRGW1V_sawCB,IFCWALL,5.85
321qo6Jt58aRGW1V_sawC$,IFCWALL,31.69
321qo6Jt58aRGW1V_sawCb,IFCDOOR,1563.45
321qo6Jt58aRGW1V_sawDB,IFCWALL,31.69
321qo6Jt58aRGW1V_sawMl,IFCDOOR,1513.13
1sqRaCGxn09vsPk5LktIn6,IFCFURNITURE,480
1sqRaCGxn09vsPk5LktLJ2,IFCBUILDINGELEMENTPROXY,1.19
3kc6SqM9H57QHDXaSHOx7n,IFCWINDOW,2707.41
3kc6SqM9H57QHDXaSHOx6n,IFCWINDOW,2707.41
2gDGg7MA90nQHvffsvVo2F,IFCWINDOW,2707.41
2gDGg7MA90nQHvffsvVo2Y,IFCWINDOW,2707.41
2gDGg7MA90nQHvffsvVo73,IFCWINDOW,2707.41
2gDGg7MA90nQHvffsvVo7m,IFCWINDOW,2707.41
2gDGg7MA90nQHvffsvVo5H,IFCWINDOW,2707.41
2gDGg7MA90nQHvffsvVo46,IFCWINDOW,2707.41
2edGu3VRXAYQxyAyIU13Ln,IFCDOOR,1457.23
2DrlDkmyDFLerHNnIG0pfp,IFCWINDOW,2707.41
2DrlDkmyDFLerHNnIG0pW1,IFCDOOR,2598.28
2DrlDkmyDFLerHNnIG0pdm,IFCWALL,316.69
2DrlDkmyDFLerHNnIG0pVy,IFCFURNITURE,480
0U4XQxUbT6Kgsr80BN4mQt,IFCWALL,8.17
0U4XQxUbT6Kgsr80BN4mQW,IFCFURNITURE,480
0U4XQxUbT6Kgsr80BN4mnr,IFCBUILDINGELEMENTPROXY,2.25
0U4XQxUbT6Kgsr80BN4mne,IFCFURNITURE,480
0U4XQxUbT6Kgsr80BN4mqZ,IFCWALL,279.48
0U4XQxUbT6Kgsr80BN4mqT,IFCFURNITURE,480
0U4XQxUbT6Kgsr80BN4mqV,IFCFURNITURE,480
0U4XQxUbT6Kgsr80BN4mq6,IFCSLAB,185.38
0U4XQxUbT6Kgsr80BN4mrb,IFCBUILDINGELEMENTPROXY,0.69
0q9es9kCD4oOj_kMIudQXO,IFCBUILDINGELEMENTPROXY,16.97
04b3cqL6T7nASkHPv$nogK,IFCBUILDINGELEMENTPROXY,0.13
04b3cqL6T7nASkHPv$nogP,IFCBUILDINGELEMENTPROXY,0.82
04b3cqL6T7nASkHPv$nogS,IFCWINDOW,4200.8
04b3cqL6T7nASkHPv$nogZ,IFCBUILDINGELEMENTPROXY,1.15
04b3cqL6T7nASkHPv$nogf,IFCWINDOW,4200.8
04b3cqL6T7nASkHPv$nogo,IFCBUILDINGELEMENTPROXY,0.13
04b3cqL6T7nASkHPv$nof2,IFCCURTAINWALL,1998.75
04b3cqL6T7nASkHPv$nof3,IFCPLATE,102.5
0miuAs27j0Uv$d9Nf9LTcc,IFCBUILDINGELEMENTPROXY,3890.58
1kJXG9J_12CxJk83GXH3Iw,IFCCOLUMN,1701.92
0diyFkYn13LhiY6isZhHBu,IFCWALL,435.33
11S5xlW0P8HPomo2uMIjiJ,IFCWALL,136.67
0Ra9vgVKX869dfZ6jBviw_,IFCWALL,12.94
3Exf$uKEj6vBh5DuRp1ROm,IFCWALL,354.35
1do79UPsT5QgT3kMg0ohrQ,IFCWALL,89.49
1do79UPsT5QgT3kMg0ohrr,IFCWALL,43.88
1do79UPsT5QgT3kMg0ohoo,IFCBUILDINGELEMENTPROXY,63.35
1do79UPsT5QgT3kMg0ohpd,IFCWALL,43.88
3x08GjNxXAUwp6Nup35km8,IFCFURNITURE,480
2XHYIYzAHChPcvcG26L__x,IFCWALL,9.73
2Ytno7yd91dQAhhP73Exw_,IFCFURNITURE,480
2Ytno7yd91dQAhhP73Exww,IFCBUILDINGELEMENTPROXY,0.69
3eqETIWmT5yuBevKr2XxPj,IFCWALL,143.18
2_V46gFRv1gwDUl815brQF,IFCWALL,681.68
36PShEEGHF2O7RqMvq2fTJ,IFCWALL,1293.17
0stYUSRTn5hRP77Rc$SXkD,IFCCOLUMN,886.23
0stYUSRTn5hRP77Rc$SX_5,IFCCOLUMN,763.58
0mlMV$YD96HATmmaM7GcRh,IFCDOOR,1457.23
0G9ai03RD3feeWDsX36gQb,IFCSLAB,307.55
3$yoltXNCQwPodD6fVscjD,IFCSLAB,128.06
3fIyBYh7fB78nAzlrPVUqb,IFCWALL,33.06
2MV_64_l5AQPPt1cNhnF3j,IFCWALL,112.83
3RKbg7mVv5KOhSWj4h$84E,IFCPLATE,453.14
3RKbg7mVv5KOhSWj4h$8F9,IFCMEMBER,157.8
3RKbg7mVv5KOhSWj4h$81Y,IFCMEMBER,72.92
3RKbg7mVv5KOhSWj4h$845,IFCMEMBER,39.19
3RKbg7mVv5KOhSWj4h$864,IFCMEMBER,157.8
02a5zYLwD3j9mC$YV6wovV,IFCWALL,34.12
0K7w7jYlXCpOJN0oo5MI9M,IFCWALL,27.03
2Nacuo19H4IAx5s3kv9C0D,IFCBUILDINGELEMENTPROXY,0.07
0lo5Aktjz63wK_HQprnfuO,IFCWALL,95.53
2qrD7osIz978sSGrlBkDcg,IFCCOVERING,71.37
040pYaAfP5UfxiZy_buDgT,IFCWALL,142.21
23guZW2iXFCuvZJwtILzel,IFCSLAB,72.26
0fb8ht1cj4oRHWJZerVZLf,IFCMEMBER,34.56
0fb8ht1cj4oRHWJZerVZSV,IFCMEMBER,54.69
23guZW2iXFCuvZJwtILzXJ,IFCSLAB,171.25
2LDPNirxb6Uv4e97Wb9aoG,IFCBUILDINGELEMENTPROXY,400
1zaxyAqU13Vwe7hlENZDmG,IFCBUILDINGELEMENTPROXY,400
2I7Auyk8bCgAfwQpXOR$02,IFCBUILDINGELEMENTPROXY,400
3IP1NcR8H1yQoZHEVfIrrI,IFCBUILDINGELEMENTPROXY,400
2MGIpRi0XEXwECOTNgoznK,IFCSLAB,1200
34pX3TFgCZUMnWm04ctL7P,IFCMEMBER,350
31rKK5OS94d9cPXIYeNUem,IFCMEMBER,350
1dKu5zsdHE_A8Pn$Aaqew8,IFCBUILDINGELEMENTPROXY,400
02_CiyN659neOqt2G8Olzj,IFCRAILING,620
02lo9sjvz8BucIIDWsvK_K,IFCMEMBER,350
3oWRtKgGH6quoh0HBRWZP5,IFCBUILDINGELEMENTPROXY,400
37O9F6zDH7NuO6lYxEN6y3,IFCBUILDINGELEMENTPROXY,400
2MGIpRi0XEXwECOTNgozfD,IFCMEMBER,350
3fIyBYh7fB78nAzlrPVUnn,IFCBUILDINGELEMENTPROXY,400
2I7Auyk8bCgAfwQpXOR$9y,IFCBUILDINGELEMENTPROXY,400
2MGIpRi0XEXwECOTNgozcC,IFCMEMBER,350
31rKK5OS94d9cPXIYeNUJo,IFCMEMBER,350
2edGu3VRXAYQxyAyIU13Tg,IFCRAILING,620
0p_ez7$kb1fQ0sr1Uds0AP,IFCRAILING,620
0qVQjK3qT8eRQtXEdQM5Fx,IFCRAILING,620
2MGIpRi0XEXwECOTNgoziM,IFCMEMBER,350
31rKK5OS94d9cPXIYeNUTA,IFCMEMBER,350
3AQwX$e_j0ZPcGzWWO1il5,IFCSTAIR,4200
1zaxyAqU13Vwe7hlENZDmA,IFCBUILDINGELEMENTPROXY,400
30_unZMKn1MQl6F50nWuu5,IFCRAILING,620
2rxIJoCKz1uRo5QAkJ6W7J,IFCMEMBER,350
34lqDYnzHB3wmZslDJwl5X,IFCBUILDINGELEMENTPROXY,400
3IP1NcR8H1yQoZHEVfIrq0,IFCBUILDINGELEMENTPROXY,400
2Mrobxeq1B$fFXXodQxPdv,IFCBUILDINGELEMENTPROXY,400
2rxIJoCKz1uRo5QAkJ6W7T,IFCSLAB,1200
0gNsikZPrFZe6ltc4u6HlN,IFCBUILDINGELEMENTPROXY,400
2LDPNirxb6Uv4e97Wb9aFH,IFCBUILDINGELEMENTPROXY,400
0JyMPP2zL4IAnCaufeb8U3,IFCBUILDINGELEMENTPROXY,400
1nMwdyzlT4AuQ_X$HWZF9s,IFCRAILING,620
3oWRtKgGH6quoh0HBRWZP7,IFCBUILDINGELEMENTPROXY,400
37O9F6zDH7NuO6lYxEN6yT,IFCBUILDINGELEMENTPROXY,400
0Tx9R6EzzCafcjYaXNiywy,IFCBUILDINGELEMENTPROXY,400
2rxIJoCKz1uRo5QAkJ6W7N,IFCMEMBER,350
0O5ZCyMCrCOQ6uiL7qfhTM,IFCRAILING,620
14n5fRghiutWyjB0UxUmkx,IFCRAILING,620
31rKK5OS94d9cPXIYeNUJY,IFCSTAIR,4200
1UWxiaL6n2IvHI9YSlqOOI,IFCSLAB,1200
3oWRtKgGH6quoh0HBRWZPU,IFCBUILDINGELEMENTPROXY,400
37O9F6zDH7NuO6lYxEN7Y7,IFCBUILDINGELEMENTPROXY,400
3AQwX$e_j0ZPcGzWWO1ijp,IFCRAILING,620
2rxIJoCKz1uRo5QAkJ6W7q,IFCMEMBER,350
2pj1md3xH86x$$GzhW8nHm,IFCBUILDINGELEMENTPROXY,400
1zaxyAqU13Vwe7hlENZDmK,IFCBUILDINGELEMENTPROXY,400
0yWZ5pCYf0h8ACXcZFmkhL,IFCRAILING,620
3scyhg1aT4f8EoxA1HN_Zr,IFCSTAIR,4200
02_CiyN659neOqt2G8Olzc,IFCMEMBER,350
3IP1NcR8H1yQoZHEVfIrpw,IFCBUILDINGELEMENTPROXY,400
1ynIJTp3j41BnCd95bH_G3,IFCLIGHTFIXTURE,210
1ynIJTp3j41BnCd95bH$Z$,IFCLIGHTFIXTURE,210
1ynIJTp3j41BnCd95bH$xK,IFCLIGHTFIXTURE,210
1ynIJTp3j41BnCd95bH$wC,IFCLIGHTFIXTURE,210
2i1ro43jr7TeCTnrJrkiFT,IFCLIGHTFIXTURE,210
2i1ro43jr7TeCTnrJrjJ$c,IFCLIGHTFIXTURE,210
2i1ro43jr7TeCTnrJrjJzx,IFCLIGHTFIXTURE,210
06fTk68cnA6vD9GRSabnxS,IFCLIGHTFIXTURE,210
06fTk68cnA6vD9GRSabm7a,IFCLIGHTFIXTURE,210
06fTk68cnA6vD9GRSabm51,IFCLIGHTFIXTURE,210
3b_GinbYTDwALWT66s67Z4,IFCCOVERING,22.44
2Dmljw8uHCLBZQQu9H5f03,IFCPLATE,111.85
2Dmljw8uHCLBZQQu9H5f0o,IFCMEMBER,58.1
2Dmljw8uHCLBZQQu9H5f0i,IFCMEMBER,68.36
2Fie0ty599fxnsmWh4Vkc7,IFCMEMBER,18.86
2Fie0ty599fxnsmWh4Vkc8,IFCMEMBER,37.72
2Fie0ty599fxnsmWh4VkcG,IFCMEMBER,16.96
2Dmljw8uHCLBZQQu9H5f2Y,IFCPLATE,183.94
2Dmljw8uHCLBZQQu9H5f3x,IFCMEMBER,85.64
2Dmljw8uHCLBZQQu9H5f31,IFCCURTAINWALL,281.17
2Dmljw8uHCLBZQQu9H5f34,IFCMEMBER,10.63
2Dmljw8uHCLBZQQu9H5f3l,IFCMEMBER,77.47
2Dmljw8uHCLBZQQu9H5f2f,IFCCURTAINWALL,1481.24
2Dmljw8uHCLBZQQu9H5f3r,IFCMEMBER,57.35
2Dmljw8uHCLBZQQu9H5fBG,IFCWALL,52.4
2Dmljw8uHCLBZQQu9H5f8U,IFCCURTAINWALL,129.32
2Dmljw8uHCLBZQQu9H5f8_,IFCDOOR,1612
2Dmljw8uHCLBZQQu9H5f90,IFCPLATE,23.16
2Dmljw8uHCLBZQQu9H5f9m,IFCMEMBER,18.04
2Dmljw8uHCLBZQQu9H5f9l,IFCMEMBER,21.27
2Dmljw8uHCLBZQQu9H5fMv,IFCMEMBER,52.79
2Dmljw8uHCLBZQQu9H5fMk,IFCMEMBER,57.35
2Dmljw8uHCLBZQQu9H5fNs,IFCMEMBER,68.36
2Dmljw8uHCLBZQQu9H5fKU,IFCMEMBER,54.69
