entityId,psetName,paramName,valueType,paramValue
21147,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
21147,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
21147,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21147,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,82.3
21147,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
21147,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
21195,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,2478.6
21195,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,2776.0
21195,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
21195,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21195,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,320.0
21195,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
21195,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
21195,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21195,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,74.5
21195,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
21195,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
21336,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,1950.5
21336,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,2184.6
21336,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
21336,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21336,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,286.6
21336,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
21336,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
21336,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21336,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,66.1
21336,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
21336,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
21401,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,2905.0
21401,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,3253.6
21401,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
21401,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21401,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,221.2
21401,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
21401,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
21401,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21401,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,50.3
21401,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
21401,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
21449,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,2766.9
21449,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,3098.9
21449,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
21449,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21449,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,195.6
21449,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
21449,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
21449,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21449,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,52.0
21449,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
21449,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
21497,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,1915.6
21497,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,2145.5
21497,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
21497,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21497,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,356.6
21497,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
21497,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
21497,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21497,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,50.8
21497,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
21497,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
21545,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,2729.9
21545,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,3057.5
21545,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
21545,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21545,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,210.1
21545,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
21545,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
21545,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21545,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,65.2
21545,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
21545,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
21610,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,2662.7
21610,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,2982.2
21610,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
21610,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21610,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,351.1
21610,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
21610,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
21610,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21610,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,61.8
21610,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
21610,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
21658,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,2460.9
21658,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,2756.2
21658,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
21658,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21658,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,198.9
21658,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
21658,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
21658,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21658,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,73.0
21658,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
21658,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
21821,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,95.4
21821,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,106.8
21821,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
21821,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21821,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,105.1
21821,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
21821,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
21821,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21821,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,37.4
21821,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
21821,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
21929,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,68.5
21929,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,76.7
21929,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
21929,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21929,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,131.7
21929,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
21929,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
21929,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21929,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,33.6
21929,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
21929,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
21980,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,152.7
21980,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,171.0
21980,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
21980,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21980,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,56.7
21980,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
21980,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
21980,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
21980,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,33.9
21980,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
21980,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
22032,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,116.3
22032,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,130.3
22032,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
22032,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22032,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,39.6
22032,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
22032,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
22032,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22032,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,28.2
22032,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
22032,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
22084,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,163.8
22084,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,183.5
22084,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
22084,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22084,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,55.8
22084,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
22084,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
22084,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22084,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,20.8
22084,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
22084,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
22136,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,150.2
22136,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,168.2
22136,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
22136,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22136,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,51.4
22136,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
22136,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
22136,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22136,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,18.8
22136,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
22136,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
22188,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,183.7
22188,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,205.7
22188,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
22188,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22188,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,24.7
22188,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
22188,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
22188,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22188,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,11.5
22188,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
22188,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
22240,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,179.6
22240,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,201.2
22240,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
22240,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22240,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,54.1
22240,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
22240,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
22240,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22240,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,29.4
22240,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
22240,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
22292,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,162.8
22292,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,182.3
22292,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
22292,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22292,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,57.4
22292,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
22292,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
22292,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22292,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,24.4
22292,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
22292,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
22344,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,126.7
22344,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,141.9
22344,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
22344,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22344,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,49.2
22344,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
22344,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
22344,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22344,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,30.8
22344,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
22344,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
22396,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,186.4
22396,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,208.8
22396,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
22396,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22396,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,53.0
22396,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
22396,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
22396,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22396,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,22.4
22396,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
22396,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
22448,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,131.0
22448,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,146.7
22448,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
22448,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22448,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,53.0
22448,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
22448,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
22448,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22448,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,22.4
22448,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
22448,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
22475,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,251.3
22475,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
22475,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
22475,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22475,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,73.6
22475,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
22475,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
22492,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,1838.5
22492,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,2059.1
22492,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
22492,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22492,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,223.4
22492,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
22492,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
22492,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22492,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,62.8
22492,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
22492,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
22663,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,1004.2
22663,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,1124.7
22663,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
22663,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22663,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,276.5
22663,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
22663,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
22663,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22663,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,82.6
22663,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
22663,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
22708,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,965.4
22708,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,1081.2
22708,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
22708,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22708,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,277.6
22708,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
22708,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
22708,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22708,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,89.6
22708,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
22708,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
22753,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,673.1
22753,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,753.9
22753,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
22753,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22753,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,254.3
22753,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
22753,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
22753,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22753,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,66.4
22753,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
22753,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
22798,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,958.6
22798,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,1073.6
22798,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
22798,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22798,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,410.8
22798,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
22798,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
22798,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
22798,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,73.9
22798,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
22798,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
23162,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,197.8
23162,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,221.5
23162,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
23162,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23162,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,34.5
23162,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
23162,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
23162,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23162,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,35.7
23162,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
23162,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
23251,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,183.4
23251,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,205.4
23251,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
23251,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23251,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,38.9
23251,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
23251,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
23251,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23251,Pset_NRCEnergyPerformance,EnergyUseIntensity_kWh_per_m2_year,Real,11.7
23251,Pset_NRCEnergyPerformance,ScenarioName,Label,Baseline
23251,Pset_NRCEnergyPerformance,AnalysisRunId,Identifier,run-2026-09-17-01
23286,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A3_kgCO2e,Real,801.1
23286,Pset_NRCEmbodiedCarbon,EmbodiedCarbon_A1A5_kgCO2e,Real,897.2
23286,Pset_NRCEmbodiedCarbon,ScenarioName,Label,Baseline
23286,Pset_NRCEmbodiedCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
23286,Pset_NRCOperationalCarbon,OperationalCarbon_kgCO2e_per_year,Real,314.2
23286,Pset_NRCOperationalCarbon,GridEmissionFactor_kgCO2e_per_kWh,Real,0.11
23286,Pset_NRCOperationalCarbon,ScenarioName,Label,Baseline
23286,Pset_NRCOperationalCarbon,AnalysisRunId,Identifier,run-2026-09-17-01
